edgebits,nonce,seconds,found,device,cycle
28,531,1.466437,0,0,
28,532,1.471741,0,0,
28,533,1.476967,0,0,
28,534,1.467276,0,0,
28,535,1.470111,0,0,
28,536,1.471790,0,0,
28,537,1.471885,0,0,
28,538,1.467812,0,0,
28,539,1.481359,0,0,
28,540,1.455172,0,0,
28,541,1.469640,0,0,
28,542,1.473262,0,0,
28,543,1.461406,0,0,
28,544,1.467995,0,0,
28,545,1.480047,0,0,
28,546,1.474063,0,0,
28,547,1.469515,0,0,
28,548,1.467892,0,0,
28,549,1.464966,0,0,
28,550,1.465941,0,0,
28,551,1.480799,0,0,
28,552,1.466286,0,0,
28,553,1.470691,0,0,
28,554,1.472379,0,0,
28,555,1.471022,0,0,
28,556,1.470048,0,0,
28,557,1.469224,0,0,
28,558,1.465224,0,0,
28,559,1.474316,0,0,
28,560,1.469377,0,0,
28,561,1.473949,0,0,
28,562,1.487519,0,0,
28,563,1.469974,0,0,
28,564,1.455285,0,0,
28,565,1.486397,0,0,
28,566,1.469011,0,0,
28,567,1.477793,0,0,
28,568,1.468873,0,0,
28,569,1.463128,0,0,
28,570,1.465878,0,0,
28,571,1.460205,0,0,
28,572,1.468964,0,0,
28,573,1.479631,0,0,
28,574,1.470426,0,0,
28,575,1.473415,0,0,
28,576,1.476463,0,0,
28,577,1.480184,0,0,
28,578,1.471961,0,0,
28,579,1.476018,0,0,
28,580,1.471562,0,0,
28,581,1.467474,0,0,
28,582,1.469420,0,0,
28,583,1.467787,0,0,
28,584,1.472362,0,0,
28,585,1.471912,0,0,
28,586,1.462409,0,0,
28,587,1.469315,0,0,
28,588,1.471456,0,0,
28,589,1.465476,0,0,
28,590,1.465193,0,0,
28,591,1.477655,0,0,
28,592,1.479169,0,0,
28,593,1.474569,0,0,
28,594,1.469905,0,0,
28,595,1.474459,0,0,
28,596,1.482650,0,0,
28,597,1.465018,0,0,
28,598,1.479290,0,0,
28,599,1.470031,0,0,
28,600,1.474779,0,0,
28,601,1.466898,0,0,
28,602,1.481128,0,0,
