edgebits,nonce,seconds,found,device,cycle
29,53,3.218163,0,0,
29,54,3.197920,0,0,
29,55,3.221578,0,0,
29,56,3.216907,0,0,
29,57,3.208875,0,0,
29,58,3.209435,0,0,
29,59,3.190621,0,0,
29,60,3.215490,0,0,
29,61,3.234057,0,0,
29,62,3.211019,0,0,
29,63,3.193757,0,0,
29,64,3.216139,0,0,
29,65,3.217740,0,0,
29,66,3.193165,0,0,
29,67,3.193128,0,0,
29,68,3.216243,0,0,
29,69,3.215547,0,0,
29,70,3.204050,0,0,
29,71,3.198774,0,0,
29,72,3.225144,0,0,
29,73,3.235062,0,0,
29,74,3.179213,0,0,
29,75,3.222389,0,0,
29,76,3.197705,0,0,
29,77,3.206730,0,0,
29,78,3.184096,0,0,
29,79,3.202435,0,0,
29,80,3.202706,0,0,
29,81,3.207521,0,0,
29,82,3.218851,0,0,
29,83,3.209704,0,0,
29,84,3.204554,0,0,
29,85,3.208158,0,0,
29,86,3.235285,0,0,
29,87,3.208875,0,0,
29,88,3.231527,0,0,
29,89,3.225068,0,0,
29,90,3.186910,0,0,
29,91,3.198016,0,0,
29,92,3.217464,0,0,
29,93,3.209345,0,0,
29,94,3.208527,0,0,
29,95,3.190631,0,0,
29,96,3.214410,0,0,
29,97,3.215794,0,0,
29,98,3.215475,0,0,
29,99,3.233444,0,0,
29,100,3.215197,0,0,
29,101,3.230267,0,0,
29,102,3.204959,0,0,
29,103,3.221458,0,0,
29,104,3.210515,0,0,
29,105,3.196976,0,0,
29,106,3.205733,0,0,
29,107,3.224804,0,0,
29,108,3.192183,0,0,
29,109,3.230698,0,0,
29,110,3.220869,0,0,
29,111,3.226980,0,0,
29,112,3.224576,0,0,
29,113,3.214014,0,0,
29,114,3.229728,0,0,
29,115,3.204040,0,0,
29,116,3.203515,0,0,
29,117,3.210073,0,0,
29,118,3.188896,0,0,
29,119,3.191785,0,0,
29,120,3.205893,0,0,
29,121,3.215275,0,0,
29,122,3.211601,0,0,
29,123,3.215765,0,0,
29,124,3.204750,0,0,
29,125,3.197071,0,0,
29,126,3.182497,0,0,
29,127,3.189860,0,0,
29,128,3.200742,0,0,
29,129,3.212594,0,0,
29,130,3.175546,0,0,
29,131,3.208032,0,0,
29,132,3.220910,0,0,
29,133,3.217121,0,0,
29,134,3.211443,0,0,
29,135,3.220897,0,0,
29,136,3.200151,0,0,
29,137,3.199708,0,0,
29,138,3.215026,0,0,
29,139,3.228317,0,0,
29,140,3.219015,0,0,
29,141,3.217514,0,0,
29,142,3.215750,0,0,
29,143,3.196722,0,0,
29,144,3.199437,0,0,
29,145,3.246462,0,0,
29,146,3.226922,0,0,
29,147,3.229138,0,0,
29,148,3.231603,0,0,
29,149,3.205656,0,0,
29,150,3.205526,0,0,
29,151,3.305409,1,0,248221 105525f 1357d35 2bb861e 2ed3bbb 31d5288 34c8a92 3c72d1a 4a5d667 4ce82f8 6b2a718 6cae91a 7c40dc1 7cc88e1 9c0f08e ce4bed0 dabb17e e62eb16 f3ff632 f77513a 113cb74b 11ea0d98 14055bc6 155576da 157a90f4 1718731a 176ccfc0 17df4a08 17eef4ad 1881feef 18a90067 18f98fc0 1952a6a1 19734dc4 19b59da2 1a1829d9 1af8d1b6 1d1982af 1d23cb78 1d53bfa0 1efea232 1f134dfe
29,152,3.212599,0,0,
29,153,3.194636,0,0,
29,154,3.215593,0,0,
29,155,3.249882,0,0,
29,156,3.224879,0,0,
29,157,3.197430,0,0,
29,158,3.203518,0,0,
29,159,3.180385,0,0,
29,160,3.225328,0,0,
29,161,3.213162,0,0,
29,162,3.234756,0,0,
29,163,3.207340,0,0,
29,164,3.286579,1,0,6b0fb a10f2a a4c9e1 1c01318 2b359a3 2f867c9 317100e 5a07834 6442cf4 70cfcf1 7b9f4a9 82145e6 8b58d55 95cf3e6 a943e89 a99141c b3db826 b580bb0 fca9a19 10dee244 120944e9 124ad030 130a22f3 13780c1d 13f454d2 140c32c6 14c7f1e5 14d2250b 15171c00 157b1d5e 16f3b1fe 17378881 1a4f8bc1 1af5e8fb 1bcea725 1daf1ad8 1e7659bd 1e85f0f1 1e9eefb5 1efc379c 1f056853 1f511d5f
29,165,3.209210,0,0,
29,166,3.233143,0,0,
29,167,3.202712,0,0,
29,168,3.214405,0,0,
